Status,CRN,Course Code,Course Subject,Course Number,Course Title,Cross List Code,College,Department,Schedule Type,Credits,Days,Time,Primary Instructor,Secondary Instructors,Max Enrollment,Current Enrollment,Enrollment Available,Waitlist Count,Campus,Location,Seating,Dates
Open,11090,PHYS 597-125,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Segre, Carlo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11091,PHYS 597-129,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Zasadzinski, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10560,PHYS 597-134,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Bunker, Grant",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10096,PHYS 597-137,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Coffey, Liam",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11093,PHYS 597-163,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Spentzouris, Linda",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11094,PHYS 597-183,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Gidalevitz, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11146,PHYS 597-184,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Terry, Jeffrey",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11095,PHYS 597-190,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Torun, Yagmur",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11454,PHYS 597-198,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Chen, Shih-Yew",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15023,PHYS 597-199,PHYS,597,Reading&Special Problems,,LS,PHYS,IND,20,, - ,"Khatiwada, Rakshya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15282,PHYS 597-200,PHYS,597,Intro to the Space Environment,9S,LS,PHYS,LEC,3,MW,1125 - 1240,"Datta-Barua, Seebany",,30,0,30,0,Mies,PS-111,98,22-AUG-22 to 10-DEC-22
Open,10097,PHYS 685-01,PHYS,685,Physics Colloquium,4F,LS,PHYS,SEM,0,R,1515 - 1630,"Littlejohn, Bryce",,21,0,21,0,Mies,PS-111,98,22-AUG-22 to 10-DEC-22
Open,11108,PHYS 691-102,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Snopok, Pavel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11096,PHYS 691-107,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Sullivan, Zack",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11824,PHYS 691-115,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Littlejohn, Bryce",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10561,PHYS 691-122,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Kaplan, Daniel",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10562,PHYS 691-125,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Segre, Carlo",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10563,PHYS 691-129,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Zasadzinski, John",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10564,PHYS 691-134,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Bunker, Grant",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10565,PHYS 691-137,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Coffey, Liam",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10566,PHYS 691-140,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Morrison, Timothy",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11596,PHYS 691-159,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Wereszczynski, Jeffery",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10568,PHYS 691-163,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Spentzouris, Linda",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10569,PHYS 691-183,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Gidalevitz, David",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10659,PHYS 691-184,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Terry, Jeffrey",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11097,PHYS 691-190,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Torun, Yagmur",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14393,PHYS 691-191,PHYS,691,Research and Thesis Ph.D.,,LS,PHYS,IND,20,, - ,"Khatiwada, Rakshya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10445,PSYC 203-01,PSYC,203,Undergrad Stats Bhvrl Sci,,LS,PSYC,LEC,4,MW,1000 - 1115,,,40,0,40,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13942,PSYC 203-02,PSYC,203,Laboratory,,LS,PSYC,LAB,0,W,1125 - 1215,,,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14716,PSYC 203-03,PSYC,203,Laboratory,,LS,PSYC,LAB,0,W,0835 - 0925,,,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10447,PSYC 221-01,PSYC,221,Intro to Psychological Science,,LS,PSYC,LEC,3,TR,1350 - 1505,,,50,0,50,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10449,PSYC 301-01,PSYC,301,Industrial Psychology,,LS,PSYC,LEC,3,TR,1700 - 1815,"Bauer, Kristina",,50,0,50,0,Mies,SB-113,60,22-AUG-22 to 10-DEC-22
Open,10452,PSYC 303-01,PSYC,303,Intro to Psychopathology,,LS,PSYC,LEC,3,MW,1125 - 1240,,,50,0,50,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15218,PSYC 312-01,PSYC,312,Human Motivation and Emotion,,LS,PSYC,LEC,3,TR,1125 - 1240,"Moller, Arlen",,35,0,35,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15219,PSYC 350-01,PSYC,350,Prejudice and Stigma,,LS,PSYC,LEC,3,MW,1350 - 1505,"Legate, Nicole",,50,0,50,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10455,PSYC 410-01,PSYC,410,Intro Rehab/Mental Health Cslg,,LS,PSYC,LEC,3,M,1350 - 1630,"Lane, Francis",,25,0,25,0,Mies,SB-225,29,22-AUG-22 to 10-DEC-22
Open,11765,PSYC 410-02,PSYC,410,Intro Rehab/Mental Health Cslg,,LS,PSYC,LEC,3,, - ,"Lane, Francis",,15,0,15,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10457,PSYC 412-01,PSYC,412,Multicultural/Psychosocial Iss,,LS,PSYC,LEC,3,W,1350 - 1630,,,20,0,20,0,Mies,SB-225,29,22-AUG-22 to 10-DEC-22
Open,11498,PSYC 412-02,PSYC,412,Multicultural/Psychosocial Iss,,LS,PSYC,LEC,3,, - ,,,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15291,PSYC 426-01,PSYC,426,Cognitive Science,,LS,PSYC,LEC,3,TR,0835 - 0950,,,30,0,30,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15220,PSYC 455-01,PSYC,455,Dev and Eval of Traing Orgs,,LS,PSYC,LEC,3,TR,1515 - 1630,"Bauer, Kristina",,30,0,30,0,Mies,SB-113,60,22-AUG-22 to 10-DEC-22
Open,10458,PSYC 481-01,PSYC,481,Group and Leadership at Work,0H,LS,PSYC,LEC,3,T,1825 - 2105,"Ayman, Roya",,5,0,5,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15221,PSYC 485-104,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Ellison, Rachael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11673,PSYC 485-105,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Legate, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14383,PSYC 485-106,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11032,PSYC 485-115,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10889,PSYC 485-120,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10890,PSYC 485-130,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10893,PSYC 485-136,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11303,PSYC 485-153,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Moller, Arlen",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11306,PSYC 485-157,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10894,PSYC 485-175,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10895,PSYC 485-177,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10896,PSYC 485-178,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11311,PSYC 485-183,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13236,PSYC 485-184,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Du Bois, Steff",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12648,PSYC 485-190,PSYC,485,Senior Capstone Project I,,LS,PSYC,IND,3,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15222,PSYC 486-104,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Ellison, Rachael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15223,PSYC 486-105,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Legate, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15224,PSYC 486-106,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11033,PSYC 486-115,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10898,PSYC 486-120,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10899,PSYC 486-130,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10902,PSYC 486-136,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11304,PSYC 486-153,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Moller, Arlen",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11307,PSYC 486-157,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10903,PSYC 486-175,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10904,PSYC 486-177,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10905,PSYC 486-178,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11312,PSYC 486-183,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13237,PSYC 486-184,PSYC,486,Senior Capstone Project II,,LS,PSYC,IND,3,, - ,"Du Bois, Steff",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11674,PSYC 497-105,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Legate, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12317,PSYC 497-106,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11034,PSYC 497-115,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10463,PSYC 497-120,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10464,PSYC 497-130,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10468,PSYC 497-136,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11305,PSYC 497-153,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Moller, Arlen",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11308,PSYC 497-157,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10519,PSYC 497-175,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10520,PSYC 497-177,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10912,PSYC 497-178,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11313,PSYC 497-183,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12775,PSYC 497-184,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Du Bois, Steff",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12050,PSYC 497-190,PSYC,497,Special Problems,,LS,PSYC,IND,6,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11883,PSYC 503-01,PSYC,503,Cognitive and Affective Bases,,LS,PSYC,LEC,3,M,1000 - 1240,,,20,0,20,0,Mies,WH-115,46,22-AUG-22 to 10-DEC-22
Open,10469,PSYC 504-01,PSYC,504,Individual & Cultural Diffrncs,,LS,PSYC,LEC,3,M,1515 - 1755,"Du Bois, Steff",,20,0,20,0,Mies,WH-115,46,22-AUG-22 to 10-DEC-22
Open,11884,PSYC 506-01,PSYC,506,Therapy I,,LS,PSYC,LEC,3,M,1350 - 1630,"Chasson, Gregory",,18,0,18,0,Mies,WH-116,46,22-AUG-22 to 10-DEC-22
Open,10471,PSYC 511-01,PSYC,511,Psychometric Theory,,LS,PSYC,LEC,3,R,1350 - 1630,"Mead, Alan",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13464,PSYC 511-02,PSYC,511,Psychometric Theory,,LS,PSYC,LEC,3,, - ,"Mead, Alan",,30,0,30,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15225,PSYC 512-01,PSYC,512,Clinical Assessment II,,LS,PSYC,LEC,3,W,1000 - 1240,"Haedt Matt, Alissa",,18,0,18,0,Mies,WH-115,46,22-AUG-22 to 10-DEC-22
Open,12909,PSYC 513-01,PSYC,513,Assess Rehab/Mental Hlth Cslng,,LS,PSYC,LEC,3,M,1700 - 1940,"Ditchman, Nicole",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14843,PSYC 513-02,PSYC,513,Assess Rehab/Mental Hlth Cslng,,LS,PSYC,LEC,3,, - ,"Ditchman, Nicole",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10472,PSYC 523-01,PSYC,523,Theories of Psychotherapy,,LS,PSYC,LEC,3,W,1000 - 1240,"Kazukauskas, Kelly",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11192,PSYC 523-02,PSYC,523,Theories of Psychotherapy,,LS,PSYC,LEC,3,, - ,"Kazukauskas, Kelly",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,12617,PSYC 526-01,PSYC,526,Psychopathology,,LS,PSYC,LEC,3,M,1000 - 1240,"Haedt Matt, Alissa",,15,0,15,0,Mies,WH-116,46,22-AUG-22 to 10-DEC-22
Open,10473,PSYC 533-01,PSYC,533,Clinical Practicum,,LS,PSYC,PRA,4,, - ,"Du Bois, Steff",,27,0,27,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15226,PSYC 535-01,PSYC,535,Personnel Selection,,LS,PSYC,LEC,3,R,1700 - 1940,"Morris, Scott",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10474,PSYC 545-01,PSYC,545,Graduate Statistics I,,LS,PSYC,LEC,3,MW,1350 - 1505,,,27,0,27,0,Mies,WH-117,37,22-AUG-22 to 10-DEC-22
Open,11742,PSYC 547-01,PSYC,547,Evidence-Based Practice,,LS,PSYC,LEC,3,T,1350 - 1630,"Larson, Jonathan",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14845,PSYC 547-02,PSYC,547,Evidence-Based Practice,,LS,PSYC,LEC,3,, - ,"Larson, Jonathan",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,11784,PSYC 549-01,PSYC,549,Practicum Rehab Mental Health,,LS,PSYC,PRA,6,T,1700 - 1830,"Kazukauskas, Kelly",,12,0,12,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14724,PSYC 549-02,PSYC,549,Practicum Rehab Mental Health,,LS,PSYC,PRA,6,T,1830 - 2000,"Kazukauskas, Kelly",,12,0,12,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10475,PSYC 554-01,PSYC,554,Survey:Multivariate Statistics,,LS,PSYC,LEC,3,T,1350 - 1630,"Morris, Scott",,27,0,27,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11402,PSYC 554-02,PSYC,554,Survey:Multivariate Statistics,,LS,PSYC,LEC,3,, - ,"Morris, Scott",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10476,PSYC 556-01,PSYC,556,Organizational Psychology,,LS,PSYC,LEC,3,W,1700 - 1940,"Ayman, Roya",,15,0,15,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13746,PSYC 557-01,PSYC,557,Pre-Practicum Rehab/Mental Hlt,,LS,PSYC,LEC,3,M,1000 - 1240,"Kazukauskas, Kelly",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14848,PSYC 557-02,PSYC,557,Pre-Practicum Rehab/Mental Hlt,,LS,PSYC,LEC,3,, - ,"Kazukauskas, Kelly",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10478,PSYC 558-01,PSYC,558,Industrial Psyc Internship I,,LS,PSYC,N,6,F,1000 - 1240,"Ayman, Roya",,14,0,14,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10479,PSYC 559-01,PSYC,559,Industrial Psych Internship II,,LS,PSYC,N,6,F,1350 - 1630,"Ayman, Roya",,14,0,14,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10480,PSYC 562-01,PSYC,562,Job Placement,,LS,PSYC,LEC,3,R,1350 - 1630,"Lane, Francis",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11556,PSYC 562-02,PSYC,562,Job Placement,,LS,PSYC,LEC,3,, - ,"Lane, Francis",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,10481,PSYC 564-01,PSYC,564,Rehab/Mental Health Cnslng Res,,LS,PSYC,LEC,3,R,1000 - 1240,"Corrigan, Patrick",,15,0,15,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,14847,PSYC 564-02,PSYC,564,Rehab/Mental Health Cnslng Res,,LS,PSYC,LEC,3,, - ,"Corrigan, Patrick",,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,15227,PSYC 573-01,PSYC,573,Psychosocial Bases:Dsblty&Bhvr,,LS,PSYC,LEC,3,W,1700 - 1940,"Lee, Eun-Jeong",,20,0,20,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12913,PSYC 578-01,PSYC,578,Rehab Mntl Hlth Coun Intern I,,LS,PSYC,N,6,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11743,PSYC 579-01,PSYC,579,Rehab Mntl Hlth Coun Intern II,,LS,PSYC,N,6,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,15228,PSYC 586-01,PSYC,586,Concepts of Supervision,,LS,PSYC,LEC,3,M,1700 - 1940,"Larson, Jonathan",,12,0,12,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,13749,PSYC 588-01,PSYC,588,Graduate Psychology Seminar,,LS,PSYC,LEC,3,T,1000 - 1240,"Sheehan, Lindsay",,20,0,20,0,Mies,WH-116,46,22-AUG-22 to 10-DEC-22
Open,14353,PSYC 589-01,PSYC,589,Rehab Internship III,,LS,PSYC,N,6,, - ,,,10,0,10,0,Internet,-,0,22-AUG-22 to 10-DEC-22
Open,14985,PSYC 591-104,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Ellison, Rachael",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,13499,PSYC 591-105,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Legate, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11977,PSYC 591-106,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11035,PSYC 591-115,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10484,PSYC 591-120,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10485,PSYC 591-130,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10489,PSYC 591-136,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10490,PSYC 591-175,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Corrigan, Patrick",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10491,PSYC 591-177,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Larson, Jonathan",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10492,PSYC 591-178,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Lane, Francis",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11314,PSYC 591-183,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Haedt Matt, Alissa",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,12393,PSYC 591-184,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Du Bois, Steff",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11982,PSYC 591-190,PSYC,591,Research and Thesis M.S.,,LS,PSYC,IND,20,, - ,"Chasson, Gregory",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11978,PSYC 594-106,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Bauer, Kristina",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11036,PSYC 594-115,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Ditchman, Nicole",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10494,PSYC 594-120,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Lee, Eun-Jeong",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10495,PSYC 594-130,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Ayman, Roya",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,10497,PSYC 594-136,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Morris, Scott",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
Open,11309,PSYC 594-157,PSYC,594,Special Projects,,LS,PSYC,IND,20,, - ,"Kazukauskas, Kelly",,10,0,10,0,Mies,-,0,22-AUG-22 to 10-DEC-22
